Datetime,Appliance_Type,Temperature,Humidity,Usage_Duration_hr,Energy_Consumption_kWh
2024-06-26 02:00:00,Air Conditioner,21.6,65.1,0.02,0.041
2024-06-26 03:00:00,Heater,22.5,37.8,1.36,3.368
2024-06-26 04:00:00,Refrigerator,22.5,36.7,4.28,5.109
2024-06-26 05:00:00,Dishwasher,27.0,53.0,1.41,2.52
2024-06-26 06:00:00,Washing Machine,25.2,48.5,2.29,4.524
2024-06-26 07:00:00,TV,32.4,56.4,1.68,0.537
2024-06-26 08:00:00,Fan,33.0,61.8,1.03,0.204
2024-06-26 09:00:00,Dishwasher,22.4,60.1,1.9,3.406
2024-06-26 10:00:00,Air Conditioner,2.8,67.7,2.61,5.94
2024-06-26 11:00:00,Air Conditioner,28.2,45.9,0.38,0.82
2024-06-26 12:00:00,Heater,19.3,38.3,0.61,1.633
2024-06-26 13:00:00,Bulb,18.0,52.0,0.38,0.007
2024-06-26 14:00:00,Air Conditioner,20.0,34.4,0.9,2.107
2024-06-26 15:00:00,Air Conditioner,19.8,41.6,3.25,7.472
2024-06-26 16:00:00,TV,25.1,38.3,0.64,0.052
2024-06-26 17:00:00,Air Conditioner,14.2,45.9,0.7,1.708
2024-06-26 18:00:00,TV,16.6,34.4,2.95,0.92
2024-06-26 19:00:00,Heater,23.7,31.3,1.09,2.678
2024-06-26 20:00:00,Bulb,25.1,56.3,1.15,0.114
2024-06-26 21:00:00,Fan,25.2,54.4,2.96,0.534
2024-06-26 22:00:00,TV,18.1,58.3,1.01,0.395
2024-06-26 23:00:00,Fan,17.1,56.4,1.72,0.298
2024-06-27 00:00:00,Washing Machine,19.5,34.6,0.13,0.242
2024-06-27 01:00:00,Dishwasher,23.2,41.6,0.3,0.495
2024-06-27 02:00:00,TV,29.4,35.2,0.78,0.237
2024-06-27 03:00:00,Microwave,11.8,63.7,1.02,1.605
2024-06-27 04:00:00,Air Conditioner,20.9,59.9,5.06,11.728
2024-06-27 05:00:00,Refrigerator,15.3,38.1,5.29,6.331
2024-06-27 06:00:00,Heater,13.7,43.7,2.86,7.163
2024-06-27 07:00:00,Air Conditioner,26.8,68.7,0.57,1.312
2024-06-27 08:00:00,Washing Machine,24.7,53.8,4.99,9.926
2024-06-27 09:00:00,Laptop,24.2,62.0,1.75,0.384
2024-06-27 10:00:00,Washing Machine,26.6,40.6,0.75,1.566
2024-06-27 11:00:00,Heater,19.6,38.4,1.81,4.545
2024-06-27 12:00:00,Microwave,19.8,61.4,0.02,0.117
2024-06-27 13:00:00,Microwave,32.9,57.4,0.24,0.416
2024-06-27 14:00:00,Bulb,20.8,57.2,2.66,0.27
2024-06-27 15:00:00,Microwave,25.7,52.1,1.56,2.35
2024-06-27 16:00:00,Refrigerator,22.0,52.5,0.68,0.891
2024-06-27 17:00:00,Bulb,12.8,59.4,1.04,0.057
2024-06-27 18:00:00,Microwave,11.8,40.8,3.53,5.383
2024-06-27 19:00:00,Heater,19.1,44.1,1.5,3.733
2024-06-27 20:00:00,Microwave,27.3,64.9,0.76,1.219
2024-06-27 21:00:00,Fan,25.9,42.4,0.19,0.038
2024-06-27 22:00:00,Air Conditioner,26.6,51.9,0.52,1.217
2024-06-27 23:00:00,Refrigerator,17.1,58.1,5.75,6.896
2024-06-28 00:00:00,Heater,30.1,70.0,0.86,2.13
2024-06-28 01:00:00,Washing Machine,17.2,47.4,0.96,1.902
2024-06-28 02:00:00,Air Conditioner,23.1,47.1,1.04,2.451
2024-06-28 03:00:00,Microwave,21.9,63.7,3.23,4.733
2024-06-28 04:00:00,Heater,21.1,62.2,1.39,3.411
2024-06-28 05:00:00,Fan,28.7,59.2,1.77,0.319
2024-06-28 06:00:00,Laptop,18.5,48.5,0.74,0.057
2024-06-28 07:00:00,Microwave,15.3,43.0,0.04,0.142
2024-06-28 08:00:00,Bulb,22.1,54.3,4.01,0.464
2024-06-28 09:00:00,Heater,20.0,65.0,4.47,11.199
2024-06-28 10:00:00,Dishwasher,38.9,65.4,4.47,8.011
2024-06-28 11:00:00,TV,25.4,34.3,4.32,1.361
2024-06-28 12:00:00,Bulb,20.0,47.1,2.53,0.174
2024-06-28 13:00:00,Laptop,16.7,48.6,1.73,0.367
2024-06-28 14:00:00,Refrigerator,12.6,69.1,2.79,3.316
2024-06-28 15:00:00,Fan,16.9,57.1,1.38,0.262
2024-06-28 16:00:00,Heater,22.6,46.3,0.22,0.52
2024-06-28 17:00:00,Bulb,29.1,31.0,0.74,0.021
2024-06-28 18:00:00,Fan,27.6,52.6,5.33,1.161
2024-06-28 19:00:00,Washing Machine,23.1,33.8,0.65,1.337
2024-06-28 20:00:00,Laptop,20.4,63.4,3.04,0.516
2024-06-28 21:00:00,Heater,23.3,60.1,0.15,0.306
2024-06-28 22:00:00,Air Conditioner,19.4,48.4,0.61,1.412
2024-06-28 23:00:00,Dishwasher,30.6,47.2,0.65,1.193
2024-06-29 00:00:00,Microwave,21.1,65.9,0.08,0.133
2024-06-29 01:00:00,Fan,21.6,41.5,0.19,-0.02
2024-06-29 02:00:00,TV,10.9,40.0,0.32,0.15
2024-06-29 03:00:00,Dishwasher,21.0,67.6,2.73,4.917
2024-06-29 04:00:00,Bulb,26.2,62.4,0.1,-0.038
2024-06-29 05:00:00,Fan,16.7,62.8,0.53,0.014
2024-06-29 06:00:00,Heater,18.2,37.8,0.02,0.069
2024-06-29 07:00:00,Fan,26.0,35.7,1.78,0.479
2024-06-29 08:00:00,Heater,14.6,31.0,1.45,3.581
2024-06-29 09:00:00,Bulb,27.3,39.5,1.55,0.164
2024-06-29 10:00:00,Refrigerator,19.3,61.0,0.7,0.9
2024-06-29 11:00:00,Heater,20.1,39.6,0.35,0.812
2024-06-29 12:00:00,Air Conditioner,16.4,59.2,1.91,4.372
2024-06-29 13:00:00,TV,23.9,40.1,2.5,0.707
2024-06-29 14:00:00,Air Conditioner,34.3,45.8,0.22,0.564
2024-06-29 15:00:00,Heater,25.9,69.3,1.0,2.568
2024-06-29 16:00:00,Microwave,17.7,39.8,0.43,0.651
2024-06-29 17:00:00,Fan,27.7,45.1,0.28,0.013
2024-06-29 18:00:00,Air Conditioner,20.4,42.0,1.99,4.551
2024-06-29 19:00:00,Washing Machine,28.9,34.4,1.16,2.286
2024-06-29 20:00:00,Air Conditioner,26.0,49.6,0.37,0.791
2024-06-29 21:00:00,Heater,7.3,45.1,0.56,1.386
2024-06-29 22:00:00,Bulb,17.0,57.8,5.1,0.539
2024-06-29 23:00:00,Bulb,26.7,62.7,2.83,0.308
2024-06-30 00:00:00,Microwave,22.8,51.8,3.18,4.769
2024-06-30 01:00:00,Air Conditioner,16.9,31.3,0.92,2.129
2024-06-30 02:00:00,Laptop,18.8,54.8,1.47,0.216
2024-06-30 03:00:00,Microwave,12.5,32.2,0.71,0.999
2024-06-30 04:00:00,Bulb,21.6,54.7,0.12,0.02
2024-06-30 05:00:00,TV,33.1,57.4,0.77,0.201
2024-06-30 06:00:00,Laptop,26.0,37.9,1.35,0.135
2024-06-30 07:00:00,Microwave,33.0,62.8,0.51,0.78
2024-06-30 08:00:00,Air Conditioner,26.4,66.4,2.83,6.468
2024-06-30 09:00:00,Fan,27.1,62.5,0.25,0.061
2024-06-30 10:00:00,Microwave,31.9,42.2,0.69,1.072
2024-06-30 11:00:00,TV,23.9,53.5,0.2,0.013
2024-06-30 12:00:00,Washing Machine,21.1,66.6,0.78,1.561
2024-06-30 13:00:00,TV,27.2,42.8,0.06,-0.072
2024-06-30 14:00:00,Microwave,29.3,62.8,0.48,0.793
2024-06-30 15:00:00,Washing Machine,19.6,30.4,0.77,1.468
2024-06-30 16:00:00,Heater,18.4,30.1,0.98,2.413
2024-06-30 17:00:00,TV,22.7,60.4,1.18,0.42
2024-06-30 18:00:00,Laptop,26.2,60.5,0.48,0.061
2024-06-30 19:00:00,Dishwasher,26.0,61.6,1.11,1.939
2024-06-30 20:00:00,Washing Machine,14.9,67.2,1.07,2.17
2024-06-30 21:00:00,TV,31.6,34.7,0.57,0.206
2024-06-30 22:00:00,Heater,18.8,39.3,2.66,6.618
2024-06-30 23:00:00,Air Conditioner,20.7,66.1,1.18,2.695
2024-07-01 00:00:00,Washing Machine,17.5,37.1,0.61,1.19
2024-07-01 01:00:00,Washing Machine,35.5,57.3,4.42,8.821
2024-07-01 02:00:00,Washing Machine,23.2,51.2,2.8,5.501
2024-07-01 03:00:00,Air Conditioner,17.7,33.3,6.08,13.965
2024-07-01 04:00:00,Heater,26.3,41.4,1.77,4.508
2024-07-01 05:00:00,Air Conditioner,25.8,50.8,0.71,1.595
2024-07-01 06:00:00,Dishwasher,21.1,64.1,0.49,0.861
2024-07-01 07:00:00,Dishwasher,26.2,58.3,1.63,2.88
2024-07-01 08:00:00,Air Conditioner,17.9,54.9,5.93,13.671
2024-07-01 09:00:00,Bulb,19.5,49.8,1.48,0.208
2024-07-01 10:00:00,Heater,11.9,41.9,3.2,8.061
2024-07-01 11:00:00,Dishwasher,15.4,34.8,0.6,1.015
2024-07-01 12:00:00,Heater,31.0,46.4,0.78,1.984
2024-07-01 13:00:00,Heater,30.2,31.1,3.55,8.949
2024-07-01 14:00:00,Microwave,22.3,38.4,2.12,3.207
2024-07-01 15:00:00,Microwave,30.3,47.3,5.98,8.991
2024-07-01 16:00:00,Bulb,21.2,46.7,2.24,0.2
2024-07-01 17:00:00,Microwave,20.8,31.8,0.89,1.35
2024-07-01 18:00:00,Fan,22.3,53.6,1.14,0.289
2024-07-01 19:00:00,Heater,21.4,52.0,3.46,8.67
2024-07-01 20:00:00,Heater,20.9,33.1,1.2,2.946
2024-07-01 21:00:00,Heater,27.7,67.7,0.44,1.083
2024-07-01 22:00:00,Washing Machine,22.8,34.0,0.86,1.777
2024-07-01 23:00:00,Microwave,25.6,64.2,1.09,1.65
2024-07-02 00:00:00,TV,27.2,30.0,0.15,0.052
2024-07-02 01:00:00,Heater,23.9,65.3,2.04,5.078
2024-07-02 02:00:00,Fan,17.1,30.8,0.17,0.094
2024-07-02 03:00:00,Bulb,15.2,60.3,0.78,0.161
2024-07-02 04:00:00,Refrigerator,22.7,44.5,2.45,3.002
2024-07-02 05:00:00,Heater,21.1,59.5,0.95,2.436
2024-07-02 06:00:00,Washing Machine,22.4,46.1,2.77,5.518
2024-07-02 07:00:00,Heater,21.9,32.8,0.63,1.544
2024-07-02 08:00:00,Heater,34.9,60.7,4.74,11.848
2024-07-02 09:00:00,Dishwasher,15.3,32.9,0.35,0.637
2024-07-02 10:00:00,Washing Machine,12.1,66.9,0.06,0.189
2024-07-02 11:00:00,Air Conditioner,23.7,32.0,3.09,7.162
2024-07-02 12:00:00,Fan,20.1,49.2,2.09,0.445
2024-07-02 13:00:00,TV,23.6,58.9,0.4,0.047
2024-07-02 14:00:00,Fan,24.9,45.7,6.27,1.17
2024-07-02 15:00:00,Heater,28.4,38.7,1.05,2.628
2024-07-02 16:00:00,Air Conditioner,14.5,60.4,4.53,10.454
2024-07-02 17:00:00,Microwave,19.2,61.4,1.05,1.578
2024-07-02 18:00:00,Heater,24.1,66.9,0.96,2.49
2024-07-02 19:00:00,Heater,25.9,45.0,0.89,2.182
2024-07-02 20:00:00,TV,33.0,50.3,0.61,0.123
2024-07-02 21:00:00,TV,26.8,44.5,1.14,0.31
2024-07-02 22:00:00,Air Conditioner,21.7,40.3,0.9,2.043
2024-07-02 23:00:00,Dishwasher,17.5,60.0,0.06,0.127
2024-07-03 00:00:00,Air Conditioner,19.2,43.6,0.45,1.02
2024-07-03 01:00:00,Heater,19.0,47.1,0.36,0.821
2024-07-03 02:00:00,Refrigerator,25.3,46.1,3.03,3.682
2024-07-03 03:00:00,Washing Machine,23.3,58.5,1.37,2.652
2024-07-03 04:00:00,Heater,15.4,66.7,2.16,5.356
2024-07-03 05:00:00,Fan,19.8,56.7,4.71,0.862
2024-07-03 06:00:00,Microwave,26.4,48.9,1.55,2.334
2024-07-03 07:00:00,Laptop,23.8,61.2,6.08,0.921
2024-07-03 08:00:00,Refrigerator,24.8,55.6,0.56,0.768
2024-07-03 09:00:00,Air Conditioner,23.9,32.4,0.31,0.757
2024-07-03 10:00:00,Washing Machine,30.1,33.8,0.77,1.621
2024-07-03 11:00:00,Heater,23.2,31.5,0.95,2.401
2024-07-03 12:00:00,Washing Machine,20.1,48.3,3.39,6.723
2024-07-03 13:00:00,Laptop,17.4,63.0,1.23,0.191
2024-07-03 14:00:00,TV,23.2,42.5,0.52,0.185
2024-07-03 15:00:00,Microwave,9.8,45.4,2.04,3.089
2024-07-03 16:00:00,Dishwasher,21.1,66.4,1.06,1.88
2024-07-03 17:00:00,Fan,21.0,63.5,0.27,0.078
2024-07-03 18:00:00,Heater,15.2,56.6,1.29,3.178
2024-07-03 19:00:00,Refrigerator,17.4,40.7,3.64,4.31
2024-07-03 20:00:00,Refrigerator,26.0,34.7,2.77,3.273
2024-07-03 21:00:00,Laptop,23.2,30.6,1.33,0.2
2024-07-03 22:00:00,Fan,22.5,34.3,0.71,0.083
2024-07-03 23:00:00,Washing Machine,23.5,41.7,0.14,0.252
2024-07-04 00:00:00,Bulb,22.5,52.1,0.95,0.14
2024-07-04 01:00:00,Bulb,28.2,32.6,2.09,0.158
2024-07-04 02:00:00,Washing Machine,22.6,35.4,0.67,1.315
2024-07-04 03:00:00,Air Conditioner,14.7,37.2,0.4,0.93
2024-07-04 04:00:00,Air Conditioner,30.2,55.3,4.02,9.255
2024-07-04 05:00:00,Fan,23.9,54.6,2.59,0.492
2024-07-04 06:00:00,Washing Machine,19.1,52.0,1.53,3.09
2024-07-04 07:00:00,Laptop,15.7,40.0,0.22,0.063
2024-07-04 08:00:00,Refrigerator,24.0,44.8,0.23,0.339
2024-07-04 09:00:00,Laptop,21.4,33.9,0.16,0.02
2024-07-04 10:00:00,Air Conditioner,29.9,39.1,1.44,3.279
2024-07-04 11:00:00,Microwave,20.3,65.9,0.18,0.242
2024-07-04 12:00:00,Bulb,17.8,69.2,2.77,0.293
2024-07-04 13:00:00,Bulb,26.5,55.9,7.44,0.725
2024-07-04 14:00:00,Bulb,26.6,66.7,0.68,0.04
2024-07-04 15:00:00,Heater,22.8,55.7,0.91,2.245
2024-07-04 16:00:00,TV,25.4,31.3,1.87,0.525
2024-07-04 17:00:00,Heater,21.8,69.9,4.15,10.386
2024-07-04 18:00:00,Air Conditioner,23.2,34.0,3.37,7.675
2024-07-04 19:00:00,Microwave,27.8,57.3,0.09,0.149
2024-07-04 20:00:00,Air Conditioner,25.1,40.1,0.28,0.673
2024-07-04 21:00:00,Dishwasher,21.2,45.7,2.11,3.764
2024-07-04 22:00:00,Fan,28.8,55.8,1.75,0.446
2024-07-04 23:00:00,Heater,10.2,47.5,0.21,0.537
2024-07-05 00:00:00,TV,32.3,40.0,1.05,0.236
2024-07-05 01:00:00,Air Conditioner,13.5,43.4,2.28,5.222
2024-07-05 02:00:00,Heater,18.9,43.7,0.37,0.929
2024-07-05 03:00:00,Washing Machine,21.8,68.4,3.08,6.173
2024-07-05 04:00:00,Fan,21.3,61.9,0.08,0.003
2024-07-05 05:00:00,Bulb,27.0,48.3,2.29,0.178
2024-07-05 06:00:00,Fan,16.7,38.0,1.43,0.232
2024-07-05 07:00:00,Fan,23.3,62.4,0.57,0.081
2024-07-05 08:00:00,Washing Machine,19.1,36.3,1.91,3.801
2024-07-05 09:00:00,Air Conditioner,23.5,38.4,2.29,5.204
2024-07-05 10:00:00,TV,21.7,44.6,4.07,1.186
2024-07-05 11:00:00,Dishwasher,22.5,65.2,0.69,1.271
2024-07-05 12:00:00,Air Conditioner,19.3,35.3,1.74,4.079
2024-07-05 13:00:00,Air Conditioner,19.4,34.9,1.38,3.222
2024-07-05 14:00:00,Microwave,23.4,49.8,1.12,1.741
2024-07-05 15:00:00,Microwave,26.7,41.1,3.32,5.024
2024-07-05 16:00:00,Washing Machine,19.0,52.7,0.0,0.051
2024-07-05 17:00:00,Dishwasher,17.7,48.1,0.5,0.878
2024-07-05 18:00:00,Microwave,25.1,47.4,1.16,1.746
2024-07-05 19:00:00,Microwave,21.8,34.5,0.29,0.421
2024-07-05 20:00:00,Washing Machine,26.2,35.6,3.58,7.143
2024-07-05 21:00:00,Laptop,17.5,62.8,1.56,0.238
2024-07-05 22:00:00,Heater,13.1,65.4,0.97,2.473
2024-07-05 23:00:00,Air Conditioner,19.3,39.4,2.53,5.837
2024-07-06 00:00:00,Laptop,18.2,34.5,0.9,0.127
2024-07-06 01:00:00,Microwave,21.6,32.1,1.23,1.843
2024-07-06 02:00:00,Refrigerator,18.8,54.3,0.0,0.027
2024-07-06 03:00:00,TV,25.7,58.6,0.68,0.238
2024-07-06 04:00:00,Microwave,20.6,44.9,0.22,0.26
2024-07-06 05:00:00,Laptop,22.8,57.2,1.76,0.209
2024-07-06 06:00:00,Laptop,22.8,58.5,0.98,0.202
2024-07-06 07:00:00,TV,23.0,67.4,0.54,0.159
2024-07-06 08:00:00,Dishwasher,21.9,32.6,0.95,1.682
2024-07-06 09:00:00,Heater,24.6,37.7,0.35,0.869
2024-07-06 10:00:00,Refrigerator,18.0,32.7,3.89,4.651
2024-07-06 11:00:00,Air Conditioner,29.0,64.7,0.08,0.219
2024-07-06 12:00:00,Microwave,20.8,61.7,3.01,4.457
2024-07-06 13:00:00,Dishwasher,15.4,53.0,1.07,1.935
2024-07-06 14:00:00,Refrigerator,22.9,33.3,1.45,1.749
2024-07-06 15:00:00,Heater,17.7,40.9,0.54,1.371
2024-07-06 16:00:00,Dishwasher,25.3,41.9,5.1,9.197
2024-07-06 17:00:00,Refrigerator,33.0,52.4,0.5,0.622
2024-07-06 18:00:00,Laptop,18.1,40.3,1.33,0.171
2024-07-06 19:00:00,Heater,23.7,32.9,7.53,18.79
2024-07-06 20:00:00,Microwave,13.2,59.2,3.19,4.914
2024-07-06 21:00:00,Fan,24.3,42.0,1.15,0.216
2024-07-06 22:00:00,Washing Machine,17.6,48.1,6.97,13.921
2024-07-06 23:00:00,Dishwasher,18.9,35.1,1.81,3.297
2024-07-07 00:00:00,Heater,16.5,62.1,0.35,0.958
2024-07-07 01:00:00,TV,25.7,52.6,0.78,0.207
2024-07-07 02:00:00,Microwave,27.0,66.1,0.61,0.866
2024-07-07 03:00:00,Air Conditioner,22.1,49.8,0.63,1.392
2024-07-07 04:00:00,Dishwasher,17.7,67.7,2.14,3.938
2024-07-07 05:00:00,Bulb,29.9,65.7,1.32,0.08
2024-07-07 06:00:00,Washing Machine,18.2,53.1,0.06,0.115
2024-07-07 07:00:00,Heater,11.2,67.4,3.15,7.823
2024-07-07 08:00:00,Bulb,24.3,42.9,0.53,-0.02
2024-07-07 09:00:00,Microwave,16.5,44.6,8.75,13.113
2024-07-07 10:00:00,Bulb,26.9,31.8,4.62,0.416
2024-07-07 11:00:00,Microwave,20.1,53.6,4.23,6.316
2024-07-07 12:00:00,Bulb,25.0,58.9,2.5,0.35
2024-07-07 13:00:00,Air Conditioner,29.0,60.9,0.37,0.881
2024-07-07 14:00:00,Laptop,16.0,36.0,1.14,0.218
2024-07-07 15:00:00,Fan,19.2,47.8,0.38,0.117
2024-07-07 16:00:00,Microwave,21.6,37.1,0.45,0.671
2024-07-07 17:00:00,Washing Machine,29.7,56.5,1.42,2.81
2024-07-07 18:00:00,Refrigerator,18.7,36.3,0.06,0.087
2024-07-07 19:00:00,Washing Machine,19.0,66.2,5.23,10.474
2024-07-07 20:00:00,Washing Machine,24.4,39.2,3.76,7.499
2024-07-07 21:00:00,Refrigerator,19.1,41.7,0.72,0.869
2024-07-07 22:00:00,Microwave,22.8,64.0,1.09,1.595
2024-07-07 23:00:00,Microwave,14.2,48.3,0.94,1.403
2024-07-08 00:00:00,Air Conditioner,33.1,31.0,3.21,7.362
2024-07-08 01:00:00,TV,15.3,49.8,1.75,0.462
2024-07-08 02:00:00,Heater,20.4,33.4,0.49,1.105
2024-07-08 03:00:00,Heater,21.8,69.4,0.89,2.173
2024-07-08 04:00:00,Washing Machine,31.6,53.5,0.84,1.771
2024-07-08 05:00:00,Dishwasher,15.4,40.3,4.8,8.631
2024-07-08 06:00:00,Washing Machine,31.9,52.5,0.29,0.617
2024-07-08 07:00:00,Refrigerator,25.8,33.1,0.14,0.063
2024-07-08 08:00:00,Air Conditioner,24.1,62.0,3.19,7.282
2024-07-08 09:00:00,Bulb,17.1,67.0,3.4,0.273
2024-07-08 10:00:00,Heater,24.9,65.0,3.08,7.691
2024-07-08 11:00:00,TV,18.4,43.7,1.07,0.443
2024-07-08 12:00:00,TV,28.3,43.0,1.62,0.508
2024-07-08 13:00:00,Laptop,17.1,31.4,1.24,0.271
2024-07-08 14:00:00,Fan,21.4,56.1,0.11,0.009
2024-07-08 15:00:00,Heater,19.2,51.4,1.36,3.465
2024-07-08 16:00:00,Washing Machine,17.1,48.4,0.02,0.145
2024-07-08 17:00:00,Bulb,25.7,66.3,0.59,0.053
2024-07-08 18:00:00,Dishwasher,24.7,36.7,4.04,7.243
2024-07-08 19:00:00,Microwave,28.0,30.4,0.54,0.75
2024-07-08 20:00:00,TV,13.1,32.9,4.22,1.249
2024-07-08 21:00:00,TV,27.3,38.9,0.43,0.134
2024-07-08 22:00:00,Fan,34.5,31.3,0.57,0.215
2024-07-08 23:00:00,Fan,19.7,50.1,1.48,0.232
2024-07-09 00:00:00,Laptop,31.5,42.6,2.15,0.326
2024-07-09 01:00:00,Refrigerator,20.7,37.2,1.04,1.162
2024-07-09 02:00:00,Bulb,15.1,60.0,3.21,0.299
2024-07-09 03:00:00,Heater,20.5,38.2,0.06,0.17
2024-07-09 04:00:00,Washing Machine,27.2,57.5,3.83,7.686
2024-07-09 05:00:00,Bulb,17.8,44.0,0.33,0.062
2024-07-09 06:00:00,Refrigerator,19.0,50.5,3.23,3.901
2024-07-09 07:00:00,Washing Machine,25.0,67.4,0.77,1.566
2024-07-09 08:00:00,Heater,22.0,31.5,2.68,6.708
2024-07-09 09:00:00,Bulb,24.9,50.0,1.67,0.115
2024-07-09 10:00:00,Dishwasher,23.2,64.2,0.29,0.43
2024-07-09 11:00:00,TV,24.4,53.5,3.75,1.098
2024-07-09 12:00:00,Washing Machine,19.8,41.1,0.42,0.838
2024-07-09 13:00:00,Laptop,23.2,45.9,0.42,0.126
2024-07-09 14:00:00,Laptop,17.4,57.2,2.52,0.374
2024-07-09 15:00:00,Refrigerator,28.4,65.6,0.17,0.192
2024-07-09 16:00:00,Air Conditioner,18.8,31.6,0.38,0.885
2024-07-09 17:00:00,Washing Machine,27.6,32.9,1.05,2.088
2024-07-09 18:00:00,Fan,20.8,43.0,2.66,0.573
2024-07-09 19:00:00,TV,23.0,39.3,0.24,0.171
2024-07-09 20:00:00,Fan,19.5,40.6,1.19,0.348
2024-07-09 21:00:00,Refrigerator,16.9,38.9,1.86,2.241
2024-07-09 22:00:00,Laptop,13.3,37.8,2.96,0.46
2024-07-09 23:00:00,Laptop,16.7,35.2,4.11,0.696
2024-07-10 00:00:00,TV,20.4,67.4,2.3,0.683
2024-07-10 01:00:00,Fan,23.1,35.8,1.59,0.351
2024-07-10 02:00:00,Air Conditioner,27.1,38.2,0.85,1.905
2024-07-10 03:00:00,Heater,19.8,39.9,0.18,0.43
2024-07-10 04:00:00,TV,17.6,67.3,1.86,0.614
2024-07-10 05:00:00,Laptop,14.8,60.2,7.39,1.072
2024-07-10 06:00:00,Microwave,24.4,61.6,2.0,2.997
2024-07-10 07:00:00,Washing Machine,28.9,34.2,0.03,-0.028
2024-07-10 08:00:00,Dishwasher,28.3,63.5,1.03,1.952
2024-07-10 09:00:00,Refrigerator,25.5,46.3,1.43,1.78
2024-07-10 10:00:00,Air Conditioner,25.2,40.5,1.76,4.046
2024-07-10 11:00:00,TV,30.5,53.0,1.91,0.598
2024-07-10 12:00:00,Laptop,23.7,62.9,1.23,0.204
2024-07-10 13:00:00,Washing Machine,25.2,61.1,0.38,0.828
2024-07-10 14:00:00,Air Conditioner,20.4,65.6,4.28,9.809
2024-07-10 15:00:00,Refrigerator,15.2,67.1,1.79,2.184
2024-07-10 16:00:00,Washing Machine,18.6,39.5,0.41,0.865
2024-07-10 17:00:00,Laptop,22.0,47.0,0.58,0.148
2024-07-10 18:00:00,Fan,22.3,30.6,3.83,0.652
2024-07-10 19:00:00,Air Conditioner,31.6,65.2,3.28,7.507
2024-07-10 20:00:00,Laptop,22.4,36.2,0.78,0.066
2024-07-10 21:00:00,Bulb,27.9,64.5,0.06,0.013
2024-07-10 22:00:00,Bulb,19.8,43.2,0.07,-0.093
2024-07-10 23:00:00,Washing Machine,20.4,44.7,0.5,0.9
2024-07-11 00:00:00,Fan,15.4,31.6,1.49,0.406
2024-07-11 01:00:00,Air Conditioner,18.3,43.1,1.32,3.058
2024-07-11 02:00:00,Refrigerator,24.6,65.5,1.51,1.814
2024-07-11 03:00:00,Heater,22.0,31.0,1.89,4.756
2024-07-11 04:00:00,Dishwasher,26.7,46.3,0.03,0.059
2024-07-11 05:00:00,Heater,22.9,31.3,0.17,0.466
2024-07-11 06:00:00,Washing Machine,20.2,44.8,0.67,1.305
2024-07-11 07:00:00,Refrigerator,32.7,36.9,0.25,0.312
2024-07-11 08:00:00,Bulb,21.5,40.1,0.12,0.023
2024-07-11 09:00:00,Bulb,27.8,65.1,1.54,0.101
2024-07-11 10:00:00,Refrigerator,20.0,47.4,2.53,3.104
2024-07-11 11:00:00,Bulb,25.5,41.0,2.1,0.187
2024-07-11 12:00:00,Bulb,26.6,53.6,2.55,0.306
2024-07-11 13:00:00,Laptop,23.0,35.7,1.64,0.252
2024-07-11 14:00:00,Heater,10.2,40.4,1.99,5.067
2024-07-11 15:00:00,TV,22.1,51.8,0.48,0.091
2024-07-11 16:00:00,Fan,28.2,39.5,7.44,1.435
2024-07-11 17:00:00,TV,24.6,57.2,0.3,0.046
2024-07-11 18:00:00,Refrigerator,24.2,49.7,0.36,0.441
2024-07-11 19:00:00,Dishwasher,13.4,60.9,0.51,0.998
2024-07-11 20:00:00,TV,18.4,67.9,5.55,1.746
2024-07-11 21:00:00,Dishwasher,24.1,34.6,6.67,11.892
2024-07-11 22:00:00,Heater,24.1,43.4,2.38,5.953
2024-07-11 23:00:00,Refrigerator,28.1,42.8,1.49,1.624
2024-07-12 00:00:00,Bulb,21.3,36.0,1.1,0.15
2024-07-12 01:00:00,Bulb,24.0,62.4,5.29,0.585
2024-07-12 02:00:00,Heater,22.1,60.4,1.78,4.459
2024-07-12 03:00:00,Fan,17.1,49.4,4.34,0.873
2024-07-12 04:00:00,Refrigerator,10.7,51.5,0.57,0.689
2024-07-12 05:00:00,TV,24.2,32.4,0.61,0.144
2024-07-12 06:00:00,Laptop,22.9,52.2,2.89,0.456
2024-07-12 07:00:00,Bulb,18.9,61.7,0.24,0.013
2024-07-12 08:00:00,Fan,13.9,53.0,4.38,0.922
2024-07-12 09:00:00,Refrigerator,25.1,40.6,1.06,1.269
2024-07-12 10:00:00,Bulb,20.7,56.7,3.91,0.348
2024-07-12 11:00:00,Heater,24.8,44.5,0.62,1.463
2024-07-12 12:00:00,Laptop,31.3,51.8,1.89,0.19
2024-07-12 13:00:00,Laptop,11.3,49.5,0.99,0.214
2024-07-12 14:00:00,TV,18.5,45.2,1.48,0.421
2024-07-12 15:00:00,Refrigerator,21.0,58.8,1.05,1.28
2024-07-12 16:00:00,Bulb,29.3,65.4,5.12,0.601
2024-07-12 17:00:00,Washing Machine,13.8,30.2,1.77,3.506
2024-07-12 18:00:00,Heater,31.7,67.3,0.43,1.054
2024-07-12 19:00:00,Laptop,22.7,50.5,3.61,0.534
2024-07-12 20:00:00,Dishwasher,21.5,58.0,0.52,0.942
2024-07-12 21:00:00,Bulb,21.0,64.2,0.7,0.164
